1.0C_Dch_Tmax,1.0C_Dch_Capacity,1.0C_Dch_duration,2.0C_Dch_Tmax,2.0C_Dch_Capacity,2.0C_Dch_duration,standard_dch_cycle_capacity,DCIR_1s,DCIR_SOC_1s,DCIR_2s,DCIR_SOC_2s,DCIR_4s,DCIR_SOC_4s,pulse_relaxation_timeseries,pOCV_timeseries
,,,,,,,,,,,,,,3.3586
,,,,,,,,,,,,,,3.3586
,,,,,,,,,,,,,,3.3586
,,,,,,,,,,,,,,3.3588
,,,,,,,,,,,,,,3.3584
,,,,,,,,,,,,,,3.3584
,,,,,,,,,,,,,,3.3584
,,,,,,,,,,,,,,3.3582
,,,,,,,,,,,,,,3.3582
,,,,,,,,,,,,,,3.3582
,,,,,,,,,,,,,,3.3582
,,,,,,,,,,,,,,3.3582
,,,,,,,,,,,,,,3.3582
,,,,,,,,,,,,,,3.358
,,,,,,,,,,,,,,3.358
,,,,,,,,,,,,,,3.358
,,,,,,,,,,,,,,3.3578
,,,,,,,,,,,,,,3.3578
,,,,,,,,,,,,,,3.3578
,,,,,,,,,,,,,,3.3578
,,,,,,,,,,,,,,3.3578
,,,,,,,,,,,,,,3.3576
,,,,,,,,,,,,,,3.358
,,,,,,,,,,,,,,3.3574
,,,,,,,,,,,,,,3.3578
,,,,,,,,,,,,,,3.3576
,,,,,,,,,,,,,,3.3574
,,,,,,,,,,,,,,3.3574
,,,,,,,,,,,,,,3.3574
,,,,,,,,,,,,,,3.3572
,,,,,,,,,,,,,,3.3572
,,,,,,,,,,,,,,3.3572
,,,,,,,,,,,,,,3.3572
,,,,,,,,,,,,,,3.357
,,,,,,,,,,,,,,3.3568
,,,,,,,,,,,,,,3.357
,,,,,,,,,,,,,,3.3568
,,,,,,,,,,,,,,3.3568
,,,,,,,,,,,,,,3.357
,,,,,,,,,,,,,,3.3568
,,,,,,,,,,,,,,3.3568
,,,,,,,,,,,,,,3.3568
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3568
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3564
,,,,,,,,,,,,,,3.3566
,,,,,,,,,,,,,,3.3564
,,,,,,,,,,,,,,3.3562
,,,,,,,,,,,,,,3.3562
,,,,,,,,,,,,,,3.3562
,,,,,,,,,,,,,,3.356
,,,,,,,,,,,,,,3.3562
,,,,,,,,,,,,,,3.356
,,,,,,,,,,,,,,3.3562
,,,,,,,,,,,,,,3.3562
,,,,,,,,,,,,,,3.3562
,,,,,,,,,,,,,,3.3558
,,,,,,,,,,,,,,3.3558
,,,,,,,,,,,,,,3.3556
,,,,,,,,,,,,,,3.3558
,,,,,,,,,,,,,,3.3556
,,,,,,,,,,,,,,3.3556
,,,,,,,,,,,,,,3.3556
,,,,,,,,,,,,,,3.3552
,,,,,,,,,,,,,,3.3554
,,,,,,,,,,,,,,3.3554
,,,,,,,,,,,,,,3.3552
,,,,,,,,,,,,,,3.3552
,,,,,,,,,,,,,,3.3552
,,,,,,,,,,,,,,3.355
,,,,,,,,,,,,,,3.3554
,,,,,,,,,,,,,,3.3552
,,,,,,,,,,,,,,3.355
,,,,,,,,,,,,,,3.355
,,,,,,,,,,,,,,3.3548
,,,,,,,,,,,,,,3.355
,,,,,,,,,,,,,,3.3548
,,,,,,,,,,,,,,3.3546
,,,,,,,,,,,,,,3.3548
,,,,,,,,,,,,,,3.3548
,,,,,,,,,,,,,,3.3546
,,,,,,,,,,,,,,3.3546
,,,,,,,,,,,,,,3.3548
,,,,,,,,,,,,,,3.3548
,,,,,,,,,,,,,,3.3546
,,,,,,,,,,,,,,3.3544
,,,,,,,,,,,,,,3.3544
,,,,,,,,,,,,,,3.3544
,,,,,,,,,,,,,,3.3544
,,,,,,,,,,,,,,3.3546
,,,,,,,,,,,,,,3.3546
,,,,,,,,,,,,,,3.3542
,,,,,,,,,,,,,,3.3542
,,,,,,,,,,,,,,3.354
,,,,,,,,,,,,,,3.3542
,,,,,,,,,,,,,,3.3542
,,,,,,,,,,,,,,3.354
,,,,,,,,,,,,,,3.354
,,,,,,,,,,,,,,3.3538
,,,,,,,,,,,,,,3.3536
,,,,,,,,,,,,,,3.3538
,,,,,,,,,,,,,,3.3538
,,,,,,,,,,,,,,3.3536
,,,,,,,,,,,,,,3.3536
,,,,,,,,,,,,,,3.3536
,,,,,,,,,,,,,,3.3536
,,,,,,,,,,,,,,3.3536
,,,,,,,,,,,,,,3.3534
,,,,,,,,,,,,,,3.3534
,,,,,,,,,,,,,,3.3532
,,,,,,,,,,,,,,3.3534
,,,,,,,,,,,,,,3.3532
,,,,,,,,,,,,,,3.3534
,,,,,,,,,,,,,,3.3532
,,,,,,,,,,,,,,3.353
,,,,,,,,,,,,,,3.3532
,,,,,,,,,,,,,,3.353
,,,,,,,,,,,,,,3.3528
,,,,,,,,,,,,,,3.3532
,,,,,,,,,,,,,,3.353
,,,,,,,,,,,,,,3.3528
,,,,,,,,,,,,,,3.3528
,,,,,,,,,,,,,,3.3528
,,,,,,,,,,,,,,3.3528
,,,,,,,,,,,,,,3.3528
,,,,,,,,,,,,,,3.3526
,,,,,,,,,,,,,,3.3526
,,,,,,,,,,,,,,3.3524
,,,,,,,,,,,,,,3.3524
,,,,,,,,,,,,,,3.3526
,,,,,,,,,,,,,,3.3524
,,,,,,,,,,,,,,3.3522
,,,,,,,,,,,,,,3.3522
,,,,,,,,,,,,,,3.3522
,,,,,,,,,,,,,,3.3522
,,,,,,,,,,,,,,3.3522
,,,,,,,,,,,,,,3.3522
,,,,,,,,,,,,,,3.352
,,,,,,,,,,,,,,3.352
,,,,,,,,,,,,,,3.352
,,,,,,,,,,,,,,3.352
,,,,,,,,,,,,,,3.3518
,,,,,,,,,,,,,,3.352
,,,,,,,,,,,,,,3.3518
,,,,,,,,,,,,,,3.352
,,,,,,,,,,,,,,3.3518
,,,,,,,,,,,,,,3.3516
,,,,,,,,,,,,,,3.3516
,,,,,,,,,,,,,,3.3512
,,,,,,,,,,,,,,3.3514
,,,,,,,,,,,,,,3.3512
,,,,,,,,,,,,,,3.3514
,,,,,,,,,,,,,,3.3514
,,,,,,,,,,,,,,3.3514
,,,,,,,,,,,,,,3.3512
,,,,,,,,,,,,,,3.3514
,,,,,,,,,,,,,,3.3512
,,,,,,,,,,,,,,3.351
,,,,,,,,,,,,,,3.351
,,,,,,,,,,,,,,3.3512
,,,,,,,,,,,,,,3.351
,,,,,,,,,,,,,,3.3508
,,,,,,,,,,,,,,3.3508
,,,,,,,,,,,,,,3.3508
,,,,,,,,,,,,,,3.3508
,,,,,,,,,,,,,,3.3508
,,,,,,,,,,,,,,3.3508
,,,,,,,,,,,,,,3.3506
,,,,,,,,,,,,,,3.3506
,,,,,,,,,,,,,,3.3506
,,,,,,,,,,,,,,3.3506
,,,,,,,,,,,,,,3.3504
,,,,,,,,,,,,,,3.3506
,,,,,,,,,,,,,,3.3504
,,,,,,,,,,,,,,3.3504
,,,,,,,,,,,,,,3.3502
,,,,,,,,,,,,,,3.3504
,,,,,,,,,,,,,,3.3502
,,,,,,,,,,,,,,3.3502
,,,,,,,,,,,,,,3.35
,,,,,,,,,,,,,,3.3498
,,,,,,,,,,,,,,3.35
,,,,,,,,,,,,,,3.3498
,,,,,,,,,,,,,,3.3498
,,,,,,,,,,,,,,3.35
,,,,,,,,,,,,,,3.3498
,,,,,,,,,,,,,,3.3498
,,,,,,,,,,,,,,3.3498
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3496
,,,,,,,,,,,,,,3.3496
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3492
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3494
,,,,,,,,,,,,,,3.3492
,,,,,,,,,,,,,,3.3492
,,,,,,,,,,,,,,3.3492
,,,,,,,,,,,,,,3.3492
,,,,,,,,,,,,,,3.3488
,,,,,,,,,,,,,,3.3488
,,,,,,,,,,,,,,3.3488
,,,,,,,,,,,,,,3.3488
,,,,,,,,,,,,,,3.3486
,,,,,,,,,,,,,,3.3488
,,,,,,,,,,,,,,3.3486
,,,,,,,,,,,,,,3.3484
,,,,,,,,,,,,,,3.3488
,,,,,,,,,,,,,,3.3486
,,,,,,,,,,,,,,3.3486
,,,,,,,,,,,,,,3.3484
,,,,,,,,,,,,,,3.3484
,,,,,,,,,,,,,,3.3484
,,,,,,,,,,,,,,3.3484
,,,,,,,,,,,,,,3.3484
,,,,,,,,,,,,,,3.3482
,,,,,,,,,,,,,,3.3482
,,,,,,,,,,,,,,3.3482
,,,,,,,,,,,,,,3.348
,,,,,,,,,,,,,,3.348
,,,,,,,,,,,,,,3.3476
,,,,,,,,,,,,,,3.3478
,,,,,,,,,,,,,,3.3478
,,,,,,,,,,,,,,3.3476
,,,,,,,,,,,,,,3.3478
,,,,,,,,,,,,,,3.3482
,,,,,,,,,,,,,,3.3478
,,,,,,,,,,,,,,3.3478
,,,,,,,,,,,,,,3.3476
,,,,,,,,,,,,,,3.3476
,,,,,,,,,,,,,,3.3476
,,,,,,,,,,,,,,3.3476
,,,,,,,,,,,,,,3.3476
,,,,,,,,,,,,,,3.3474
,,,,,,,,,,,,,,3.3474
,,,,,,,,,,,,,,3.3474
,,,,,,,,,,,,,,3.3472
,,,,,,,,,,,,,,3.3472
,,,,,,,,,,,,,,3.3472
,,,,,,,,,,,,,,3.3472
,,,,,,,,,,,,,,3.347
,,,,,,,,,,,,,,3.347
,,,,,,,,,,,,,,3.347
,,,,,,,,,,,,,,3.3468
,,,,,,,,,,,,,,3.3468
,,,,,,,,,,,,,,3.3468
,,,,,,,,,,,,,,3.3468
,,,,,,,,,,,,,,3.347
,,,,,,,,,,,,,,3.347
,,,,,,,,,,,,,,3.3468
,,,,,,,,,,,,,,3.3468
,,,,,,,,,,,,,,3.3466
,,,,,,,,,,,,,,3.3466
,,,,,,,,,,,,,,3.3464
,,,,,,,,,,,,,,3.3464
,,,,,,,,,,,,,,3.3464
,,,,,,,,,,,,,,3.3464
,,,,,,,,,,,,,,3.3462
,,,,,,,,,,,,,,3.3462
,,,,,,,,,,,,,,3.3462
,,,,,,,,,,,,,,3.346
,,,,,,,,,,,,,,3.346
,,,,,,,,,,,,,,3.3462
,,,,,,,,,,,,,,3.3458
,,,,,,,,,,,,,,3.346
,,,,,,,,,,,,,,3.3462
,,,,,,,,,,,,,,3.346
,,,,,,,,,,,,,,3.346
,,,,,,,,,,,,,,3.3456
,,,,,,,,,,,,,,3.3456
,,,,,,,,,,,,,,3.3456
,,,,,,,,,,,,,,3.3456
,,,,,,,,,,,,,,3.3456
,,,,,,,,,,,,,,3.3456
,,,,,,,,,,,,,,3.3456
,,,,,,,,,,,,,,3.3454
,,,,,,,,,,,,,,3.3454
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.3452
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.3452
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.3452
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.3448
,,,,,,,,,,,,,,3.3448
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.345
,,,,,,,,,,,,,,3.3446
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3446
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3444
,,,,,,,,,,,,,,3.3442
,,,,,,,,,,,,,,3.344
,,,,,,,,,,,,,,3.3442
,,,,,,,,,,,,,,3.344
,,,,,,,,,,,,,,3.3438
,,,,,,,,,,,,,,3.3438
,,,,,,,,,,,,,,3.3438
,,,,,,,,,,,,,,3.3438
,,,,,,,,,,,,,,3.3438
,,,,,,,,,,,,,,3.3438
,,,,,,,,,,,,,,3.3436
,,,,,,,,,,,,,,3.3436
,,,,,,,,,,,,,,3.3436
,,,,,,,,,,,,,,3.3436
,,,,,,,,,,,,,,3.3436
,,,,,,,,,,,,,,3.344
,,,,,,,,,,,,,,3.3438
,,,,,,,,,,,,,,3.3434
,,,,,,,,,,,,,,3.3436
,,,,,,,,,,,,,,3.3432
,,,,,,,,,,,,,,3.3432
,,,,,,,,,,,,,,3.3432
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.3428
,,,,,,,,,,,,,,3.343
,,,,,,,,,,,,,,3.3426
,,,,,,,,,,,,,,3.3426
,,,,,,,,,,,,,,3.3426
,,,,,,,,,,,,,,3.3424
,,,,,,,,,,,,,,3.3426
,,,,,,,,,,,,,,3.3424
,,,,,,,,,,,,,,3.3424
,,,,,,,,,,,,,,3.3422
,,,,,,,,,,,,,,3.3422
,,,,,,,,,,,,,,3.3422
,,,,,,,,,,,,,,3.342
,,,,,,,,,,,,,,3.3422
,,,,,,,,,,,,,,3.342
,,,,,,,,,,,,,,3.342
,,,,,,,,,,,,,,3.3422
,,,,,,,,,,,,,,3.342
,,,,,,,,,,,,,,3.3418
,,,,,,,,,,,,,,3.3416
,,,,,,,,,,,,,,3.3416
,,,,,,,,,,,,,,3.342
,,,,,,,,,,,,,,3.3416
,,,,,,,,,,,,,,3.3418
,,,,,,,,,,,,,,3.3416
,,,,,,,,,,,,,,3.3416
,,,,,,,,,,,,,,3.3416
,,,,,,,,,,,,,,3.3414
,,,,,,,,,,,,,,3.3414
,,,,,,,,,,,,,,3.3418
,,,,,,,,,,,,,,3.3412
,,,,,,,,,,,,,,3.341
,,,,,,,,,,,,,,3.3414
,,,,,,,,,,,,,,3.3412
,,,,,,,,,,,,,,3.341
,,,,,,,,,,,,,,3.341
,,,,,,,,,,,,,,3.3412
,,,,,,,,,,,,,,3.341
,,,,,,,,,,,,,,3.341
,,,,,,,,,,,,,,3.3414
,,,,,,,,,,,,,,3.3408
,,,,,,,,,,,,,,3.3408
,,,,,,,,,,,,,,3.3406
,,,,,,,,,,,,,,3.3408
,,,,,,,,,,,,,,3.3406
,,,,,,,,,,,,,,3.3406
,,,,,,,,,,,,,,3.3406
,,,,,,,,,,,,,,3.3406
,,,,,,,,,,,,,,3.3404
,,,,,,,,,,,,,,3.3404
,,,,,,,,,,,,,,3.3404
,,,,,,,,,,,,,,3.3402
,,,,,,,,,,,,,,3.3404
,,,,,,,,,,,,,,3.3404
,,,,,,,,,,,,,,3.3402
,,,,,,,,,,,,,,3.3402
,,,,,,,,,,,,,,3.34
,,,,,,,,,,,,,,3.34
,,,,,,,,,,,,,,3.34
,,,,,,,,,,,,,,3.34
,,,,,,,,,,,,,,3.34
,,,,,,,,,,,,,,3.3402
,,,,,,,,,,,,,,3.3398
,,,,,,,,,,,,,,3.3398
,,,,,,,,,,,,,,3.3398
,,,,,,,,,,,,,,3.3394
,,,,,,,,,,,,,,3.3396
,,,,,,,,,,,,,,3.3396
,,,,,,,,,,,,,,3.3398
,,,,,,,,,,,,,,3.3398
,,,,,,,,,,,,,,3.3394
,,,,,,,,,,,,,,3.3394
,,,,,,,,,,,,,,3.3392
,,,,,,,,,,,,,,3.3392
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.3392
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.3392
,,,,,,,,,,,,,,3.3388
,,,,,,,,,,,,,,3.339
,,,,,,,,,,,,,,3.3388
,,,,,,,,,,,,,,3.3386
,,,,,,,,,,,,,,3.3388
,,,,,,,,,,,,,,3.3386
,,,,,,,,,,,,,,3.3382
,,,,,,,,,,,,,,3.3382
,,,,,,,,,,,,,,3.3382
,,,,,,,,,,,,,,3.3384
,,,,,,,,,,,,,,3.3382
,,,,,,,,,,,,,,3.3384
,,,,,,,,,,,,,,3.3382
,,,,,,,,,,,,,,3.3382
,,,,,,,,,,,,,,3.338
,,,,,,,,,,,,,,3.338
,,,,,,,,,,,,,,3.338
,,,,,,,,,,,,,,3.338
,,,,,,,,,,,,,,3.3376
,,,,,,,,,,,,,,3.3378
,,,,,,,,,,,,,,3.3376
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3378
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3372
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3376
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3372
,,,,,,,,,,,,,,3.3372
,,,,,,,,,,,,,,3.337
,,,,,,,,,,,,,,3.3372
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3374
,,,,,,,,,,,,,,3.3372
,,,,,,,,,,,,,,3.337
,,,,,,,,,,,,,,3.337
,,,,,,,,,,,,,,3.3368
,,,,,,,,,,,,,,3.3368
,,,,,,,,,,,,,,3.3368
,,,,,,,,,,,,,,3.3366
,,,,,,,,,,,,,,3.3366
,,,,,,,,,,,,,,3.3366
,,,,,,,,,,,,,,3.3364
,,,,,,,,,,,,,,3.3366
,,,,,,,,,,,,,,3.3364
,,,,,,,,,,,,,,3.3364
,,,,,,,,,,,,,,3.3364
,,,,,,,,,,,,,,3.3366
,,,,,,,,,,,,,,3.3364
,,,,,,,,,,,,,,3.3362
,,,,,,,,,,,,,,3.336
,,,,,,,,,,,,,,3.336
,,,,,,,,,,,,,,3.3362
,,,,,,,,,,,,,,3.336
,,,,,,,,,,,,,,3.3358
,,,,,,,,,,,,,,3.3358
,,,,,,,,,,,,,,3.3362
,,,,,,,,,,,,,,3.336
,,,,,,,,,,,,,,3.336
,,,,,,,,,,,,,,3.3358
,,,,,,,,,,,,,,3.3358
,,,,,,,,,,,,,,3.3356
,,,,,,,,,,,,,,3.3356
,,,,,,,,,,,,,,3.3356
,,,,,,,,,,,,,,3.3356
,,,,,,,,,,,,,,3.3356
,,,,,,,,,,,,,,3.3356
,,,,,,,,,,,,,,3.3356
,,,,,,,,,,,,,,3.3352
,,,,,,,,,,,,,,3.3354
,,,,,,,,,,,,,,3.3354
,,,,,,,,,,,,,,3.3352
,,,,,,,,,,,,,,3.3352
,,,,,,,,,,,,,,3.3352
,,,,,,,,,,,,,,3.3352
,,,,,,,,,,,,,,3.335
,,,,,,,,,,,,,,3.335
,,,,,,,,,,,,,,3.335
,,,,,,,,,,,,,,3.335
,,,,,,,,,,,,,,3.3352
,,,,,,,,,,,,,,3.335
,,,,,,,,,,,,,,3.3348
,,,,,,,,,,,,,,3.3346
,,,,,,,,,,,,,,3.3346
,,,,,,,,,,,,,,3.3346
,,,,,,,,,,,,,,3.3346
,,,,,,,,,,,,,,3.3344
,,,,,,,,,,,,,,3.3342
,,,,,,,,,,,,,,3.3342
,,,,,,,,,,,,,,3.3344
,,,,,,,,,,,,,,3.3344
,,,,,,,,,,,,,,3.3342
,,,,,,,,,,,,,,3.334
,,,,,,,,,,,,,,3.334
,,,,,,,,,,,,,,3.3338
,,,,,,,,,,,,,,3.334
,,,,,,,,,,,,,,3.334
,,,,,,,,,,,,,,3.334
,,,,,,,,,,,,,,3.3338
,,,,,,,,,,,,,,3.3338
,,,,,,,,,,,,,,3.3338
,,,,,,,,,,,,,,3.3338
,,,,,,,,,,,,,,3.3336
,,,,,,,,,,,,,,3.3336
,,,,,,,,,,,,,,3.3336
,,,,,,,,,,,,,,3.3336
,,,,,,,,,,,,,,3.3334
,,,,,,,,,,,,,,3.3334
,,,,,,,,,,,,,,3.3334
,,,,,,,,,,,,,,3.3334
,,,,,,,,,,,,,,3.3332
,,,,,,,,,,,,,,3.3332
,,,,,,,,,,,,,,3.3332
,,,,,,,,,,,,,,3.3332
,,,,,,,,,,,,,,3.333
,,,,,,,,,,,,,,3.3332
,,,,,,,,,,,,,,3.333
,,,,,,,,,,,,,,3.333
,,,,,,,,,,,,,,3.333
,,,,,,,,,,,,,,3.3328
,,,,,,,,,,,,,,3.3328
,,,,,,,,,,,,,,3.3326
,,,,,,,,,,,,,,3.3328
,,,,,,,,,,,,,,3.3328
,,,,,,,,,,,,,,3.3326
,,,,,,,,,,,,,,3.3326
,,,,,,,,,,,,,,3.3324
,,,,,,,,,,,,,,3.3324
,,,,,,,,,,,,,,3.3324
,,,,,,,,,,,,,,3.3322
,,,,,,,,,,,,,,3.3322
,,,,,,,,,,,,,,3.3322
,,,,,,,,,,,,,,3.3324
,,,,,,,,,,,,,,3.3322
,,,,,,,,,,,,,,3.3322
,,,,,,,,,,,,,,3.3322
,,,,,,,,,,,,,,3.332
,,,,,,,,,,,,,,3.332
,,,,,,,,,,,,,,3.332
,,,,,,,,,,,,,,3.332
,,,,,,,,,,,,,,3.3318
,,,,,,,,,,,,,,3.3318
,,,,,,,,,,,,,,3.3316
,,,,,,,,,,,,,,3.3318
,,,,,,,,,,,,,,3.3318
,,,,,,,,,,,,,,3.3316
,,,,,,,,,,,,,,3.332
,,,,,,,,,,,,,,3.3314
,,,,,,,,,,,,,,3.3314
,,,,,,,,,,,,,,3.3314
,,,,,,,,,,,,,,3.3316
,,,,,,,,,,,,,,3.3312
,,,,,,,,,,,,,,3.3312
,,,,,,,,,,,,,,3.3312
,,,,,,,,,,,,,,3.3312
,,,,,,,,,,,,,,3.3312
,,,,,,,,,,,,,,3.3314
,,,,,,,,,,,,,,3.331
,,,,,,,,,,,,,,3.331
,,,,,,,,,,,,,,3.3306
,,,,,,,,,,,,,,3.3308
,,,,,,,,,,,,,,3.3308
,,,,,,,,,,,,,,3.3306
,,,,,,,,,,,,,,3.3308
,,,,,,,,,,,,,,3.3306
,,,,,,,,,,,,,,3.3306
,,,,,,,,,,,,,,3.3308
,,,,,,,,,,,,,,3.3306
,,,,,,,,,,,,,,3.3304
,,,,,,,,,,,,,,3.3304
,,,,,,,,,,,,,,3.3306
,,,,,,,,,,,,,,3.3306
,,,,,,,,,,,,,,3.3304
,,,,,,,,,,,,,,3.3302
,,,,,,,,,,,,,,3.3304
,,,,,,,,,,,,,,3.33
,,,,,,,,,,,,,,3.33
,,,,,,,,,,,,,,3.33
,,,,,,,,,,,,,,3.3302
,,,,,,,,,,,,,,3.3302
,,,,,,,,,,,,,,3.33
,,,,,,,,,,,,,,3.3298
,,,,,,,,,,,,,,3.3298
,,,,,,,,,,,,,,3.3298
,,,,,,,,,,,,,,3.3298
,,,,,,,,,,,,,,3.3296
,,,,,,,,,,,,,,3.3296
,,,,,,,,,,,,,,3.3294
,,,,,,,,,,,,,,3.3292
,,,,,,,,,,,,,,3.3296
,,,,,,,,,,,,,,3.3294
,,,,,,,,,,,,,,3.3294
,,,,,,,,,,,,,,3.3294
,,,,,,,,,,,,,,3.3294
,,,,,,,,,,,,,,3.3292
,,,,,,,,,,,,,,3.329
,,,,,,,,,,,,,,3.3292
,,,,,,,,,,,,,,3.329
,,,,,,,,,,,,,,3.329
,,,,,,,,,,,,,,3.329
,,,,,,,,,,,,,,3.3288
,,,,,,,,,,,,,,3.329
,,,,,,,,,,,,,,3.3288
,,,,,,,,,,,,,,3.329
,,,,,,,,,,,,,,3.3288
,,,,,,,,,,,,,,3.3288
,,,,,,,,,,,,,,3.3286
,,,,,,,,,,,,,,3.3286
,,,,,,,,,,,,,,3.3284
,,,,,,,,,,,,,,3.3284
,,,,,,,,,,,,,,3.3284
,,,,,,,,,,,,,,3.3284
,,,,,,,,,,,,,,3.3282
,,,,,,,,,,,,,,3.3282
,,,,,,,,,,,,,,3.3282
,,,,,,,,,,,,,,3.3282
,,,,,,,,,,,,,,3.328
,,,,,,,,,,,,,,3.328
,,,,,,,,,,,,,,3.328
,,,,,,,,,,,,,,3.328
,,,,,,,,,,,,,,3.328
,,,,,,,,,,,,,,3.3278
,,,,,,,,,,,,,,3.3278
,,,,,,,,,,,,,,3.3278
,,,,,,,,,,,,,,3.3278
,,,,,,,,,,,,,,3.3274
,,,,,,,,,,,,,,3.3274
,,,,,,,,,,,,,,3.3276
,,,,,,,,,,,,,,3.3274
,,,,,,,,,,,,,,3.3274
,,,,,,,,,,,,,,3.3274
,,,,,,,,,,,,,,3.3276
,,,,,,,,,,,,,,3.3278
,,,,,,,,,,,,,,3.3274
,,,,,,,,,,,,,,3.3274
,,,,,,,,,,,,,,3.3272
,,,,,,,,,,,,,,3.327
,,,,,,,,,,,,,,3.3272
,,,,,,,,,,,,,,3.3272
,,,,,,,,,,,,,,3.327
,,,,,,,,,,,,,,3.3268
,,,,,,,,,,,,,,3.327
,,,,,,,,,,,,,,3.3268
,,,,,,,,,,,,,,3.327
,,,,,,,,,,,,,,3.3266
,,,,,,,,,,,,,,3.3266
,,,,,,,,,,,,,,3.3266
,,,,,,,,,,,,,,3.3266
,,,,,,,,,,,,,,3.3266
,,,,,,,,,,,,,,3.3264
,,,,,,,,,,,,,,3.3262
,,,,,,,,,,,,,,3.3264
,,,,,,,,,,,,,,3.3262
,,,,,,,,,,,,,,3.3262
,,,,,,,,,,,,,,3.3262
,,,,,,,,,,,,,,3.326
,,,,,,,,,,,,,,3.326
,,,,,,,,,,,,,,3.3262
,,,,,,,,,,,,,,3.326
,,,,,,,,,,,,,,3.3258
,,,,,,,,,,,,,,3.3256
,,,,,,,,,,,,,,3.3258
,,,,,,,,,,,,,,3.3258
,,,,,,,,,,,,,,3.3258
,,,,,,,,,,,,,,3.3258
,,,,,,,,,,,,,,3.3258
,,,,,,,,,,,,,,3.3254
,,,,,,,,,,,,,,3.3254
,,,,,,,,,,,,,,3.3254
,,,,,,,,,,,,,,3.3254
,,,,,,,,,,,,,,3.3254
,,,,,,,,,,,,,,3.3256
,,,,,,,,,,,,,,3.3254
,,,,,,,,,,,,,,3.3252
,,,,,,,,,,,,,,3.3254
,,,,,,,,,,,,,,3.3252
,,,,,,,,,,,,,,3.325
,,,,,,,,,,,,,,3.325
,,,,,,,,,,,,,,3.3248
,,,,,,,,,,,,,,3.3248
,,,,,,,,,,,,,,3.3246
,,,,,,,,,,,,,,3.3248
,,,,,,,,,,,,,,3.3248
,,,,,,,,,,,,,,3.325
,,,,,,,,,,,,,,3.3248
,,,,,,,,,,,,,,3.325
,,,,,,,,,,,,,,3.3248
,,,,,,,,,,,,,,3.3244
,,,,,,,,,,,,,,3.3246
,,,,,,,,,,,,,,3.3244
,,,,,,,,,,,,,,3.3246
,,,,,,,,,,,,,,3.3244
,,,,,,,,,,,,,,3.3244
,,,,,,,,,,,,,,3.3244
,,,,,,,,,,,,,,3.3244
,,,,,,,,,,,,,,3.3242
,,,,,,,,,,,,,,3.324
,,,,,,,,,,,,,,3.3242
,,,,,,,,,,,,,,3.3242
,,,,,,,,,,,,,,3.3242
,,,,,,,,,,,,,,3.3242
,,,,,,,,,,,,,,3.3238
,,,,,,,,,,,,,,3.324
,,,,,,,,,,,,,,3.3238
,,,,,,,,,,,,,,3.3236
,,,,,,,,,,,,,,3.3236
,,,,,,,,,,,,,,3.3236
